chr2_62	1000000	1000000	883763	0.883763	0.883763
chr2_63	1000000	1000000	714178	0.714178	0.714178
chr2_64	999999	999999	514529	0.514529	0.514529
chr2_67	999998	999998	561152	0.561153	0.561153
chr2_68	1000000	1000000	439106	0.439106	0.439106
chr2_76	999999	999999	535331	0.535332	0.535332
chr2_77	1000000	1000000	415633	0.415633	0.415633
chr2_78	1000000	1000000	365943	0.365943	0.365943
chr2_79	1000000	1000000	443040	0.44304	0.44304
chr2_81	999998	999998	599135	0.599136	0.599136
chr2_82	1000000	1000000	288321	0.288321	0.288321
chr2_83	1000000	1000000	301048	0.301048	0.301048
chr2_84	1000000	1000000	315391	0.315391	0.315391
chr2_85	999999	999999	661104	0.661105	0.661105
chr2_103	999996	999996	549868	0.54987	0.54987
chr2_104	1000000	1000000	336157	0.336157	0.336157
chr2_105	1000000	1000000	1.00309e+06	1.00309	1.00309
chr2_107	1000000	1000000	585160	0.58516	0.58516
chr2_108	1000000	1000000	421508	0.421508	0.421508
chr2_109	1000000	1000000	621777	0.621777	0.621777
chr2_115	1000000	1000000	538842	0.538842	0.538842
chr2_116	999999	999999	430009	0.430009	0.430009
chr2_117	1000000	1000000	350420	0.35042	0.35042
chr2_118	1000000	1000000	424401	0.424401	0.424401
chr2_119	1000000	1000000	502919	0.502919	0.502919
chr2_123	1000000	1000000	446188	0.446188	0.446188
chr2_124	1000001	1000001	283432	0.283432	0.283432
chr2_125	1000000	1000000	624610	0.62461	0.62461
chr2_126	1000000	1000000	382127	0.382127	0.382127
chr2_127	999999	999999	588269	0.58827	0.58827
chr2_130	999999	999999	651199	0.6512	0.6512
chr2_132	1000000	1000000	504235	0.504235	0.504235
chr2_134	999998	999998	706999	0.707001	0.707001
chr2_136	1000000	1000000	682452	0.682452	0.682452
chr2_137	1000000	1000000	556722	0.556722	0.556722
chr2_138	1000000	1000000	366253	0.366253	0.366253
chr2_139	1000000	1000000	493381	0.493381	0.493381
chr2_140	999999	999999	381724	0.381725	0.381725
chr2_141	1000000	1000000	392371	0.392371	0.392371
chr2_142	1000000	1000000	535687	0.535687	0.535687
chr2_143	1000000	1000000	418099	0.418099	0.418099
chr2_144	999998	999998	508021	0.508022	0.508022
chr2_145	1000000	1000000	1.09377e+06	1.09377	1.09377
chr2_146	1000001	1000001	492209	0.492208	0.492208
chr2_147	1000000	1000000	326827	0.326827	0.326827
chr2_148	1000001	1000001	463187	0.463187	0.463187
chr2_150	1000000	1000000	526563	0.526563	0.526563
chr2_151	1000000	1000000	452969	0.452969	0.452969
chr2_152	1000000	1000000	657260	0.65726	0.65726
chr2_153	1000000	1000000	1.2917e+06	1.2917	1.2917
chr2_154	999999	999999	400463	0.400464	0.400464
chr2_155	999999	999999	416186	0.416186	0.416186
chr2_156	1000000	1000000	305819	0.305819	0.305819
chr2_157	1000000	1000000	507588	0.507588	0.507588
chr2_158	1000000	1000000	598709	0.598709	0.598709
chr2_159	1000000	1000000	776491	0.776491	0.776491
chr2_160	999999	999999	767947	0.767947	0.767947
chr2_161	1000000	1000000	527978	0.527978	0.527978
chr2_163	1000000	1000000	542707	0.542707	0.542707
chr2_164	1000000	1000000	458229	0.458229	0.458229
chr2_165	1000000	1000000	441313	0.441313	0.441313
chr2_166	1000000	1000000	596519	0.596519	0.596519
chr2_167	1000000	1000000	330936	0.330936	0.330936
chr2_168	1000000	1000000	509993	0.509993	0.509993
chr2_169	1000000	1000000	774569	0.774569	0.774569
chr2_170	1000000	1000000	694655	0.694655	0.694655
chr2_172	1008397	1008397	749995	0.74375	0.74375
chr2_174	1000000	1000000	590335	0.590335	0.590335
chr2_176	1000000	1000000	464616	0.464616	0.464616
chr2_178	999999	999999	807975	0.807976	0.807976
chr2_179	1000000	1000000	630141	0.630141	0.630141
chr2_180	1000000	1000000	563223	0.563223	0.563223
chr2_181	1000000	1000000	451558	0.451558	0.451558
chr2_183	1000001	1000001	632031	0.63203	0.63203
chr2_184	999999	999999	438624	0.438625	0.438625
chr2_185	1000000	1000000	292464	0.292464	0.292464
chr2_186	1000000	1000000	261869	0.261869	0.261869
chr2_187	1000000	1000000	545418	0.545418	0.545418
chr2_188	1000000	1000000	358794	0.358794	0.358794
chr2_189	999999	999999	384261	0.384262	0.384262
chr2_190	1000000	1000000	532537	0.532537	0.532537
chr2_191	1000000	1000000	1.04121e+06	1.04121	1.04121
chr2_192	1000000	1000000	636275	0.636275	0.636275
chr2_193	1000000	1000000	445781	0.445781	0.445781
chr2_194	999998	999998	237353	0.237353	0.237353
chr2_195	1000000	1000000	264234	0.264234	0.264234
chr2_196	1000000	1000000	508548	0.508548	0.508548
chr2_197	1000000	1000000	791834	0.791834	0.791834
chr2_198	1000000	1000000	1.08784e+06	1.08784	1.08784
chr2_199	999999	999999	541296	0.541296	0.541296
chr2_200	1000000	1000000	741436	0.741436	0.741436
chr2_201	1000000	1000000	896723	0.896723	0.896723
chr2_203	1000000	1000000	717303	0.717303	0.717303
chr2_205	1000000	1000000	532971	0.532971	0.532971
chr2_206	1000001	1000001	595682	0.595681	0.595681
chr2_207	1000000	1000000	654202	0.654202	0.654202
chr2_209	1000000	1000000	527428	0.527428	0.527428
chr2_210	1000000	1000000	498726	0.498726	0.498726
chr2_211	1000000	1000000	601927	0.601927	0.601927
chr2_212	1000001	1000001	450482	0.450482	0.450482
chr2_213	999999	999999	485264	0.485265	0.485265
chr2_214	1000000	1000000	399883	0.399883	0.399883
chr2_215	1000000	1000000	548310	0.54831	0.54831
chr2_216	999999	999999	633697	0.633698	0.633698
chr2_221	999999	999999	525945	0.525946	0.525946
chr2_222	999999	999999	544666	0.544667	0.544667
chr2_224	999999	999999	656323	0.656323	0.656323
chr2_225	1000000	1000000	792368	0.792368	0.792368
chr2_226	999999	999999	539911	0.539911	0.539911
chr2_228	1000000	1000000	687017	0.687017	0.687017
chr2_229	1000000	1000000	368859	0.368859	0.368859
chr2_231	999999	999999	749537	0.749538	0.749538
chr3_2	1000000	1000000	400711	0.400711	0.400711
chr3_3	1000000	1000000	517306	0.517306	0.517306
chr3_6	1000002	1000002	565115	0.565114	0.565114
chr3_7	1000000	1000000	355146	0.355146	0.355146
chr3_9	999997	999997	727099	0.727101	0.727101
chr3_18	1000000	1000000	660171	0.660171	0.660171
chr3_19	1000000	1000000	512070	0.51207	0.51207
chr3_21	1000000	1000000	626284	0.626284	0.626284
chr3_23	999999	999999	355371	0.355371	0.355371
chr3_24	1000000	1000000	876022	0.876022	0.876022
chr3_26	1000000	1000000	648417	0.648417	0.648417
chr3_28	1000000	1000000	527982	0.527982	0.527982
chr3_29	1000000	1000000	458450	0.45845	0.45845
chr3_31	1000001	1000001	513902	0.513901	0.513901
chr3_32	1000000	1000000	548067	0.548067	0.548067
chr3_33	1000000	1000000	765041	0.765041	0.765041
chr3_34	1000000	1000000	782644	0.782644	0.782644
chr3_35	1000000	1000000	596007	0.596007	0.596007
chr3_36	1000000	1000000	485329	0.485329	0.485329
chr3_42	1000001	1000001	555287	0.555286	0.555286
chr3_60	1000000	1000000	562401	0.562401	0.562401
chr3_61	999946	999946	523026	0.523054	0.523054
chr3_64	1000000	1000000	611730	0.61173	0.61173
chr3_68	998722	998722	478593	0.479205	0.479205
chr3_71	1000000	1000000	485810	0.48581	0.48581
chr3_75	1000000	1000000	467575	0.467575	0.467575
chr3_77	1000000	1000000	378502	0.378502	0.378502
chr3_78	1000000	1000000	388817	0.388817	0.388817
chr3_80	1000000	1000000	336094	0.336094	0.336094
chr3_82	1000000	1000000	420222	0.420222	0.420222
chr3_83	1000000	1000000	302891	0.302891	0.302891
chr3_84	1000000	1000000	256006	0.256006	0.256006
chr3_85	1000000	1000000	331119	0.331119	0.331119
chr3_86	999999	999999	499157	0.499157	0.499157
chr3_87	1000000	1000000	323156	0.323156	0.323156
chr3_88	1000000	1000000	362310	0.36231	0.36231
chr3_89	1000000	1000000	410653	0.410653	0.410653
chr3_95	1000000	1000000	385113	0.385113	0.385113
chr3_96	1000000	1000000	247165	0.247165	0.247165
chr3_99	1000000	1000000	612157	0.612157	0.612157
chr3_100	1000000	1000000	454464	0.454464	0.454464
chr3_101	1000000	1000000	583273	0.583273	0.583273
chr3_103	1000000	1000000	365681	0.365681	0.365681
chr3_105	1000000	1000000	332804	0.332804	0.332804
chr3_106	1000003	1000003	576755	0.576753	0.576753
chr3_108	1000000	1000000	989557	0.989557	0.989557
chr3_110	1000000	1000000	434624	0.434624	0.434624
chr3_111	1000000	1000000	395210	0.39521	0.39521
chr3_113	1000000	1000000	599579	0.599579	0.599579
chr3_114	1000000	1000000	724105	0.724105	0.724105
chr3_119	1000000	1000000	526210	0.52621	0.52621
chr3_131	1000001	1000001	513141	0.513141	0.513141
chr3_132	1000000	1000000	607686	0.607686	0.607686
chr3_133	1000000	1000000	603646	0.603646	0.603646
chr3_141	1000000	1000000	671474	0.671474	0.671474
chr3_143	1000000	1000000	562663	0.562663	0.562663
chr3_145	1000000	1000000	654369	0.654369	0.654369
chr3_146	998945	998945	321299	0.321639	0.321639
chr3_147	1000000	1000000	388389	0.388389	0.388389
chr3_148	1000000	1000000	444104	0.444104	0.444104
chr3_149	1000000	1000000	469317	0.469317	0.469317
chr3_150	1000000	1000000	746970	0.74697	0.74697
chr3_151	1000000	1000000	764955	0.764955	0.764955
chr3_152	1000002	1000002	564271	0.56427	0.56427
chr3_153	1000000	1000000	636710	0.63671	0.63671
chr3_155	1000000	1000000	425853	0.425853	0.425853
chr3_160	999998	999998	912082	0.912084	0.912084
chr3_163	1000000	1000000	316556	0.316556	0.316556
chr3_164	1000000	1000000	228733	0.228733	0.228733
chr3_165	1000000	1000000	277154	0.277154	0.277154
chr3_168	1000000	1000000	521126	0.521126	0.521126
chr3_170	1000000	1000000	531359	0.531359	0.531359
chr3_173	1000000	1000000	600592	0.600592	0.600592
chr3_174	1000000	1000000	476405	0.476405	0.476405
chr3_176	999998	999998	382358	0.382359	0.382359
chr3_180	1000000	1000000	910314	0.910314	0.910314
chr3_181	1000000	1000000	539684	0.539684	0.539684
chr3_182	1000000	1000000	899229	0.899229	0.899229
chr3_183	1000000	1000000	664953	0.664953	0.664953
chr3_190	1000000	1000000	404423	0.404423	0.404423
chr3_191	1000000	1000000	482740	0.48274	0.48274
chr3_192	1000000	1000000	413393	0.413393	0.413393
chr4_11	1000000	1000000	743430	0.74343	0.74343
chr4_12	1000000	1000000	506290	0.50629	0.50629
chr4_13	1000000	1000000	416690	0.41669	0.41669
chr4_14	1000000	1000000	587193	0.587193	0.587193
chr4_15	1000000	1000000	613811	0.613811	0.613811
chr4_16	999999	999999	850750	0.850751	0.850751
chr4_18	1000000	1000000	833784	0.833784	0.833784
chr4_19	1000000	1000000	399878	0.399878	0.399878
chr4_20	1000000	1000000	340566	0.340566	0.340566
chr4_21	1000000	1000000	521594	0.521594	0.521594
chr4_23	1000000	1000000	481311	0.481311	0.481311
chr4_24	1000000	1000000	474410	0.47441	0.47441
chr4_27	1000000	1000000	863913	0.863913	0.863913
chr4_28	1000000	1000000	463471	0.463471	0.463471
chr4_29	1000000	1000000	443173	0.443173	0.443173
chr4_30	1000000	1000000	292999	0.292999	0.292999
chr4_31	1000000	1000000	364427	0.364427	0.364427
chr4_32	1000000	1000000	311101	0.311101	0.311101
chr4_33	1000000	1000000	274469	0.274469	0.274469
chr4_34	1000000	1000000	287213	0.287213	0.287213
chr4_35	1000000	1000000	243911	0.243911	0.243911
chr4_36	1000000	1000000	299383	0.299383	0.299383
chr4_37	1000000	1000000	711146	0.711146	0.711146
chr4_38	999999	999999	671974	0.671975	0.671975
chr4_40	1000000	1000000	820987	0.820987	0.820987
chr4_43	1000000	1000000	682626	0.682626	0.682626
chr4_44	1000000	1000000	336233	0.336233	0.336233
chr4_45	1000000	1000000	447835	0.447835	0.447835
chr4_46	1000000	1000000	316048	0.316048	0.316048
chr4_47	1000000	1000000	390724	0.390724	0.390724
chr4_48	1000000	1000000	600152	0.600152	0.600152
chr4_49	1000000	1000000	759146	0.759146	0.759146
chr4_53	1000001	1000001	643050	0.64305	0.64305
chr4_54	1000000	1000000	611455	0.611455	0.611455
chr4_55	1000000	1000000	628185	0.628185	0.628185
chr4_57	1000000	1000000	740168	0.740168	0.740168
chr4_58	1000000	1000000	553376	0.553376	0.553376
chr4_60	1000000	1000000	331870	0.33187	0.33187
chr4_61	1000000	1000000	294808	0.294808	0.294808
chr4_62	1000000	1000000	536387	0.536387	0.536387
chr4_63	1000000	1000000	344302	0.344302	0.344302
chr4_64	1000000	1000000	239078	0.239078	0.239078
chr4_65	1000000	1000000	268614	0.268614	0.268614
chr4_66	1000000	1000000	312715	0.312715	0.312715
chr4_67	1000000	1000000	308962	0.308962	0.308962
chr4_68	1000000	1000000	468266	0.468266	0.468266
chr4_69	1000000	1000000	128748	0.128748	0.128748
chr4_70	999999	999999	244721	0.244721	0.244721
chr4_71	1000000	1000000	512309	0.512309	0.512309
chr4_72	1000000	1000000	501493	0.501493	0.501493
chr4_73	1000000	1000000	401185	0.401185	0.401185
chr4_74	1000000	1000000	513616	0.513616	0.513616
chr4_75	1059493	1059493	422303	0.39859	0.39859
chr4_76	995943	995943	627866	0.630423	0.630423
chr4_77	1000000	1000000	878888	0.878888	0.878888
chr4_80	1000000	1000000	332892	0.332892	0.332892
chr4_81	1000000	1000000	375512	0.375512	0.375512
chr4_82	999999	999999	598498	0.598498	0.598498
chr4_83	1000000	1000000	1.07673e+06	1.07673	1.07673
chr4_84	1000000	1000000	567826	0.567826	0.567826
chr4_85	1000000	1000000	552901	0.552901	0.552901
chr4_86	1000000	1000000	481320	0.48132	0.48132
chr4_88	1000000	1000000	886035	0.886035	0.886035
chr4_89	999999	999999	763402	0.763403	0.763403
chr4_90	1000000	1000000	520299	0.520299	0.520299
chr4_91	1000000	1000000	346604	0.346604	0.346604
chr4_92	1000000	1000000	294256	0.294256	0.294256
chr4_93	1000000	1000000	385773	0.385773	0.385773
chr4_94	1000000	1000000	399790	0.39979	0.39979
chr4_95	1000000	1000000	427528	0.427528	0.427528
chr4_96	1000000	1000000	936402	0.936402	0.936402
chr4_97	1000000	1000000	343757	0.343757	0.343757
chr4_98	1000000	1000000	323686	0.323686	0.323686
chr4_99	1000000	1000000	913804	0.913804	0.913804
chr4_100	1000006	1000006	501375	0.501372	0.501372
chr4_101	1000000	1000000	463690	0.46369	0.46369
chr4_102	1000000	1000000	520840	0.52084	0.52084
chr4_103	1000000	1000000	659006	0.659006	0.659006
chr4_104	1000000	1000000	380023	0.380023	0.380023
chr4_105	1000000	1000000	427287	0.427287	0.427287
chr4_106	1000000	1000000	491292	0.491292	0.491292
chr4_107	1000000	1000000	347793	0.347793	0.347793
chr4_108	999999	999999	516193	0.516194	0.516194
chr4_109	1000000	1000000	542842	0.542842	0.542842
chr4_110	1000000	1000000	514956	0.514956	0.514956
chr4_111	1000000	1000000	503224	0.503224	0.503224
chr4_112	1000000	1000000	325238	0.325238	0.325238
chr4_113	1000000	1000000	708459	0.708459	0.708459
chr4_115	1000000	1000000	518986	0.518986	0.518986
chr4_116	1000000	1000000	263360	0.26336	0.26336
chr4_117	1000000	1000000	257206	0.257206	0.257206
chr4_118	999999	999999	371636	0.371637	0.371637
chr4_119	1000000	1000000	493410	0.49341	0.49341
chr4_121	1000000	1000000	370431	0.370431	0.370431
chr4_122	1000000	1000000	523231	0.523231	0.523231
chr4_123	1000000	1000000	526428	0.526428	0.526428
chr4_124	1000000	1000000	510981	0.510981	0.510981
chr4_125	1000000	1000000	350652	0.350652	0.350652
chr4_126	1000000	1000000	404558	0.404558	0.404558
chr4_127	1000000	1000000	302540	0.30254	0.30254
chr4_128	1000000	1000000	417562	0.417562	0.417562
chr4_129	1000000	1000000	639064	0.639064	0.639064
chr4_130	1000000	1000000	373190	0.37319	0.37319
chr4_131	1000000	1000000	275868	0.275868	0.275868
chr4_132	1000000	1000000	220561	0.220561	0.220561
chr4_133	1000000	1000000	315562	0.315562	0.315562
chr4_134	1000000	1000000	384553	0.384553	0.384553
chr4_135	1000000	1000000	283134	0.283134	0.283134
chr4_136	1000000	1000000	265318	0.265318	0.265318
chr4_137	999999	999999	291613	0.291613	0.291613
chr4_138	1000000	1000000	320306	0.320306	0.320306
chr4_139	1000000	1000000	582847	0.582847	0.582847
chr4_141	1000000	1000000	734866	0.734866	0.734866
chr4_142	999999	999999	408112	0.408113	0.408113
chr4_143	1000000	1000000	411577	0.411577	0.411577
chr4_144	1000000	1000000	700886	0.700886	0.700886
chr4_145	999999	999999	444622	0.444623	0.444623
chr4_146	1000000	1000000	730718	0.730718	0.730718
chr4_148	999999	999999	632384	0.632385	0.632385
chr4_149	1000001	1000001	575164	0.575163	0.575163
chr4_150	1000000	1000000	332361	0.332361	0.332361
chr4_151	1000000	1000000	555383	0.555383	0.555383
chr4_152	1000000	1000000	949832	0.949832	0.949832
chr4_155	1000000	1000000	464232	0.464232	0.464232
chr4_156	1000000	1000000	489431	0.489431	0.489431
chr4_157	1000000	1000000	472588	0.472588	0.472588
chr4_158	1000000	1000000	518726	0.518726	0.518726
chr4_159	1000000	1000000	880831	0.880831	0.880831
chr4_160	1000000	1000000	634852	0.634852	0.634852
chr4_161	1000000	1000000	278176	0.278176	0.278176
chr4_162	1000000	1000000	321776	0.321776	0.321776
chr4_164	1000000	1000000	525659	0.525659	0.525659
chr4_165	1000000	1000000	520347	0.520347	0.520347
chr4_166	1000000	1000000	603862	0.603862	0.603862
chr4_168	1000000	1000000	442773	0.442773	0.442773
chr4_169	1000000	1000000	482864	0.482864	0.482864
chr4_170	1000000	1000000	893450	0.89345	0.89345
chr4_171	1000000	1000000	451559	0.451559	0.451559
chr4_172	1000000	1000000	289581	0.289581	0.289581
chr4_173	1000000	1000000	383862	0.383862	0.383862
chr4_174	1000000	1000000	626228	0.626228	0.626228
chr4_175	1000000	1000000	374053	0.374053	0.374053
chr4_176	1000000	1000000	488874	0.488874	0.488874
chr4_177	1000003	1000003	507631	0.50763	0.50763
chr4_178	1000000	1000000	445453	0.445453	0.445453
chr4_179	1000000	1000000	310155	0.310155	0.310155
chr4_180	999999	999999	297392	0.297392	0.297392
chr4_181	1000000	1000000	426919	0.426919	0.426919
chr4_183	1000000	1000000	566975	0.566975	0.566975
chr4_187	1000000	1000000	621289	0.621289	0.621289
chr4_188	1000000	1000000	427604	0.427604	0.427604
chr4_189	1000000	1000000	431671	0.431671	0.431671
chr5_5	999999	999999	429199	0.429199	0.429199
chr5_8	1000000	1000000	817933	0.817933	0.817933
chr5_9	999999	999999	508511	0.508512	0.508512
chr5_13	1000000	1000000	306067	0.306067	0.306067
chr5_14	999997	999997	476515	0.476516	0.476516
chr5_16	1000000	1000000	678248	0.678248	0.678248
chr5_17	1000000	1000000	958288	0.958288	0.958288
chr5_19	1000000	1000000	362120	0.36212	0.36212
chr5_20	1000000	1000000	360594	0.360594	0.360594
chr5_21	1000000	1000000	272492	0.272492	0.272492
chr5_23	1000000	1000000	356291	0.356291	0.356291
chr5_24	1000000	1000000	308275	0.308275	0.308275
chr5_25	1000000	1000000	367813	0.367813	0.367813
chr5_27	999998	999998	301596	0.301596	0.301596
chr5_28	1000000	1000000	316587	0.316587	0.316587
chr5_29	1000000	1000000	285488	0.285488	0.285488
chr5_30	1000000	1000000	252981	0.252981	0.252981
chr5_31	1000000	1000000	295841	0.295841	0.295841
chr5_33	1000000	1000000	868536	0.868536	0.868536
chr5_34	999999	999999	486186	0.486186	0.486186
chr5_36	999997	999997	487442	0.487443	0.487443
chr5_37	1000000	1000000	859528	0.859528	0.859528
chr5_38	1000000	1000000	663106	0.663106	0.663106
chr5_40	1000000	1000000	521940	0.52194	0.52194
chr5_41	1000000	1000000	463632	0.463632	0.463632
chr5_42	1000000	1000000	456550	0.45655	0.45655
chr5_43	1000000	1000000	532401	0.532401	0.532401
chr5_44	1000000	1000000	747602	0.747602	0.747602
chr5_45	1000000	1000000	351027	0.351027	0.351027
chr5_52	1000000	1000000	272542	0.272542	0.272542
chr5_53	999996	999996	401310	0.401312	0.401312
chr5_54	1000000	1000000	514544	0.514544	0.514544
chr5_55	999998	999998	727944	0.727945	0.727945
chr5_56	1000000	1000000	792254	0.792254	0.792254
chr5_57	999999	999999	746710	0.746711	0.746711
chr5_58	1000000	1000000	723119	0.723119	0.723119
chr5_59	1000000	1000000	614123	0.614123	0.614123
chr5_63	1000000	1000000	633785	0.633785	0.633785
chr5_65	1000000	1000000	470356	0.470356	0.470356
chr5_66	1000001	1000001	752116	0.752116	0.752116
chr5_67	1000000	1000000	636199	0.636199	0.636199
chr5_76	1000000	1000000	580773	0.580773	0.580773
chr5_77	1000000	1000000	539089	0.539089	0.539089
chr5_82	1000000	1000000	906743	0.906743	0.906743
chr5_83	1000000	1000000	606944	0.606944	0.606944
chr5_84	1000000	1000000	533815	0.533815	0.533815
chr5_85	999999	999999	607507	0.607507	0.607507
chr5_87	999999	999999	323735	0.323735	0.323735
chr5_88	1000000	1000000	662291	0.662291	0.662291
chr5_89	1000000	1000000	1.00414e+06	1.00414	1.00414
chr5_90	1000000	1000000	528582	0.528582	0.528582
chr5_91	1000000	1000000	532775	0.532775	0.532775
chr5_92	1000000	1000000	552226	0.552226	0.552226
